_id,plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,technology1_CIGS,technology1_CdTe,technology1_Unknown,technology1_a-Si,technology1_c-Si,technology1_mono-Si,technology1_multi-Si,technology2_Al-BSF,technology2_CIGS,technology2_CdTe,technology2_PERC,technology2_Unknown,technology2_a-Si,technology2_c-Si,technology2_n-IBC,technology2_n-PERT,technology2_n-SHJ,type_mounting_Canopy,type_mounting_Canopy / Ground,type_mounting_Garage Canopy,type_mounting_Ground,type_mounting_Parking,type_mounting_Roof,pv_climate_zone_T2,pv_climate_zone_T3,pv_climate_zone_T4,pv_climate_zone_T5,pv_climate_zone_T6,tracking,plr_confidence_range,tracking_x_pv_climate_zone_T3,power_dc_numeric
2565.0,sensor,-0.31,-0.45,-0.21,6.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24000000000000002,0.0,0.0
2566.0,sensor,-0.26,-0.42,-0.11,6.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.0,0.0
2567.0,sensor,-0.39,-0.48,-0.31,6.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16999999999999998,0.0,0.0
2568.0,sensor,-0.35,-0.45,-0.21,6.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24000000000000002,0.0,0.0
2569.0,sensor,-0.41,-0.54,-0.31,6.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23000000000000004,0.0,0.0
2570.0,sensor,0.03,-0.44,0.54,7.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,0.0,1.0
2688.0,sensor,0.2,-0.4,0.88,3.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0
2689.0,nsrdb,-0.38,-1.1,0.5,3.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
2690.0,nsrdb,-0.18,-0.99,0.9,3.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8900000000000001,0.0,0.0
2691.0,nsrdb,-0.12,-0.85,1.12,3.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9700000000000002,0.0,0.0
2692.0,nsrdb,-0.74,-1.51,0.26,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0
2693.0,nsrdb,-0.11,-1.44,1.27,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0
2694.0,sensor,-0.89,-1.38,-0.47,3.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9099999999999999,0.0,1.0
2695.0,sensor,-0.72,-1.24,-0.31,3.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9299999999999999,0.0,1.0
2696.0,sensor,-1.63,-1.9,-1.35,9.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5499999999999998,0.0,1.0
2697.0,sensor,-0.9,-1.07,-0.71,9.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3600000000000001,0.0,1.0
2698.0,nsrdb,-0.94,-1.23,-0.58,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,0.0,0.0
2699.0,nsrdb,-0.87,-1.2,-0.51,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.69,0.0,0.0
2700.0,nsrdb,-0.72,-1.14,-0.53,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6099999999999999,0.0,0.0
2701.0,nsrdb,-0.94,-1.29,-0.67,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.62,0.0,0.0
2702.0,nsrdb,-0.99,-1.37,-0.61,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7600000000000001,0.0,0.0
2703.0,nsrdb,-0.9,-1.27,-0.58,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6900000000000001,0.0,0.0
2704.0,nsrdb,-0.8,-1.11,-0.46,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6500000000000001,0.0,0.0
2705.0,nsrdb,-0.93,-1.24,-0.62,5.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.62,0.0,0.0
2706.0,nsrdb,-1.42,-1.77,-1.06,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.71,0.0,0.0
2707.0,nsrdb,-0.89,-1.21,-0.57,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.64,0.0,0.0
2708.0,nsrdb,-0.86,-1.13,-0.54,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5899999999999999,0.0,0.0
2709.0,nsrdb,-0.75,-1.07,-0.34,5.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.73,0.0,0.0
2710.0,nsrdb,-1.01,-1.4,-0.68,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7199999999999999,0.0,0.0
2711.0,nsrdb,-1.05,-1.33,-0.7,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6300000000000001,0.0,0.0
2712.0,nsrdb,-1.0,-1.33,-0.7,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6300000000000001,0.0,0.0
2713.0,nsrdb,-0.94,-1.28,-0.62,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.66,0.0,0.0
2714.0,nsrdb,-0.84,-1.2,-0.55,5.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6499999999999999,0.0,0.0
2715.0,nsrdb,-1.02,-1.34,-0.66,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.68,0.0,0.0
2716.0,nsrdb,-1.06,-1.39,-0.72,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6699999999999999,0.0,0.0
2717.0,nsrdb,-0.84,-1.16,-0.51,5.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6499999999999999,0.0,0.0
2718.0,nsrdb,-1.07,-1.35,-0.7,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6500000000000001,0.0,0.0
2719.0,nsrdb,-1.07,-1.39,-0.76,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6299999999999999,0.0,0.0
2720.0,nsrdb,-0.78,-1.01,-0.36,5.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.0
2721.0,nsrdb,-0.81,-1.13,-0.56,5.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5699999999999998,1.0,0.0
2722.0,nsrdb,-0.96,-1.26,-0.69,6.0,> 2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5700000000000001,1.0,0.0
2723.0,nsrdb,-2.22,-3.13,-1.51,3.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6199999999999999,0.0,0.0
2724.0,nsrdb,-0.44,-1.07,0.26,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0,1.0
2725.0,nsrdb,-1.26,-2.29,0.39,3.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.68,0.0,1.0
2726.0,nsrdb,-1.33,-1.91,-0.39,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0
2727.0,nsrdb,-1.0,-1.92,0.0,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0
2728.0,nsrdb,-1.45,-2.27,-0.7,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
2729.0,nsrdb,-1.19,-2.15,-0.47,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0
2730.0,nsrdb,-1.49,-2.14,-0.56,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0
2731.0,nsrdb,-1.24,-1.9,-0.34,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5599999999999998,0.0,0.0
2732.0,nsrdb,-1.52,-2.49,-0.7,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7900000000000003,0.0,0.0
2733.0,nsrdb,-1.03,-2.0,-0.08,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.92,0.0,0.0
2734.0,nsrdb,-1.22,-2.24,-0.38,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8600000000000003,0.0,0.0
2735.0,nsrdb,-1.33,-2.09,-0.68,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4099999999999997,0.0,0.0
2736.0,nsrdb,-1.21,-2.1,-0.59,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5100000000000002,0.0,0.0
2737.0,nsrdb,-0.67,-1.8,0.17,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.97,0.0,0.0
2738.0,nsrdb,-1.05,-2.01,-0.22,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7899999999999998,0.0,0.0
2739.0,nsrdb,-0.69,-1.44,0.24,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.68,0.0,0.0
2740.0,nsrdb,-0.71,-1.52,0.18,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,0.0,0.0
2741.0,nsrdb,-1.08,-1.81,-0.19,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.62,0.0,0.0
2742.0,nsrdb,-1.23,-2.01,-0.43,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5799999999999998,0.0,0.0
2743.0,nsrdb,-1.6,-2.53,-0.72,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8099999999999998,0.0,0.0
2744.0,nsrdb,-0.82,-1.71,0.12,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0
2745.0,nsrdb,-1.11,-1.77,-0.18,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0
2746.0,nsrdb,-0.67,-1.41,0.18,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5899999999999999,0.0,0.0
2747.0,nsrdb,-1.32,-1.91,-0.52,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0
2748.0,nsrdb,-0.98,-1.68,-0.26,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0
2749.0,nsrdb,-1.23,-1.99,-0.37,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0
2750.0,nsrdb,-1.14,-2.25,-0.38,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.87,0.0,0.0
2751.0,nsrdb,-0.94,-1.8,-0.1,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.0
2752.0,nsrdb,-0.75,-1.55,0.19,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.74,0.0,0.0
2753.0,nsrdb,-1.29,-1.88,-0.5,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.38,0.0,0.0
2754.0,nsrdb,-0.83,-1.77,0.32,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.09,0.0,0.0
2755.0,nsrdb,-1.13,-1.98,-0.37,5.0,0.5-2 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6099999999999999,0.0,0.0
2756.0,nsrdb,-0.71,-1.02,-0.43,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5900000000000001,0.0,1.0
2757.0,nsrdb,-1.06,-1.36,-0.67,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6900000000000001,0.0,1.0
2758.0,nsrdb,-0.67,-1.08,-0.09,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9900000000000001,0.0,1.0
2759.0,nsrdb,-0.5,-0.82,-0.19,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6299999999999999,0.0,1.0
2760.0,nsrdb,-0.42,-0.93,0.03,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9600000000000001,0.0,1.0
2761.0,nsrdb,-0.43,-0.78,-0.12,6.0,< 0.5 MW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.66,0.0,1.0
